body_type,drinks,drugs,height,income,orientation,sex,smokes,status,record,new_sign,new_religion,age
7,3,2,73,-1.0,1,1,4,1,24342,2,9,36.0
3,3,1,70,-1.0,1,1,1,1,24351,6,2,29.0
4,1,1,75,-1.0,1,1,1,1,24354,10,9,42.0
6,3,1,70,-1.0,1,1,1,1,24356,9,9,35.0
7,3,1,70,-1.0,3,1,1,1,24358,2,4,24.0
7,3,2,70,80000.0,1,1,5,1,24359,9,2,32.0
7,3,1,70,70000.0,4,1,3,1,24360,5,3,34.0
9,1,1,64,-1.0,1,2,1,1,24364,11,9,39.0
6,3,1,63,20000.0,1,2,2,1,24365,11,1,25.0
7,3,1,62,-1.0,1,2,2,1,24367,6,4,25.0
3,3,1,63,-1.0,1,2,1,1,24368,5,9,31.0
4,3,1,71,50000.0,1,1,1,1,24371,11,9,25.0
6,4,1,70,-1.0,1,1,1,1,24372,6,4,26.0
6,2,1,70,-1.0,4,1,1,1,24374,10,4,36.0
6,3,1,63,-1.0,1,2,1,1,24376,7,4,38.0
3,1,1,62,-1.0,1,2,1,1,24377,3,9,37.0
9,3,1,70,20000.0,1,2,1,1,24378,8,2,25.0
6,3,1,65,50000.0,1,2,1,1,24380,6,1,41.0
3,4,1,72,-1.0,1,1,1,4,24382,5,1,29.0
2,3,1,64,-1.0,1,2,1,1,24383,12,4,41.0
9,2,1,62,80000.0,3,2,1,1,24384,8,2,38.0
3,3,1,70,-1.0,1,1,1,1,24386,9,1,33.0
3,3,1,69,-1.0,1,2,1,1,24387,8,2,36.0
6,3,1,65,-1.0,1,2,1,1,24391,4,1,56.0
9,3,2,62,20000.0,3,2,4,4,24400,6,5,31.0
9,3,1,68,-1.0,3,2,1,3,24404,7,1,26.0
6,3,1,60,-1.0,1,2,1,1,24405,7,4,50.0
4,3,1,72,-1.0,1,1,5,1,24406,2,2,21.0
5,1,1,65,-1.0,1,2,1,1,24407,2,9,35.0
6,3,1,66,100000.0,1,1,1,1,24408,3,2,52.0
3,3,1,65,80000.0,1,2,1,1,24409,5,9,36.0
3,3,1,62,-1.0,1,2,1,1,24412,11,2,38.0
6,3,1,76,60000.0,1,1,1,1,24414,7,3,24.0
4,3,1,70,-1.0,1,2,1,1,24420,8,4,28.0
1,4,2,65,20000.0,1,1,2,3,24424,9,4,30.0
6,3,1,67,-1.0,1,1,1,1,24425,4,2,24.0
4,4,2,73,-1.0,1,1,5,1,24427,5,3,26.0
6,2,1,69,-1.0,1,1,2,1,24431,12,3,21.0
7,3,1,72,-1.0,1,1,1,1,24435,8,4,41.0
3,4,1,68,-1.0,1,1,1,1,24440,8,3,27.0
4,3,1,70,-1.0,1,1,1,1,24444,7,3,28.0
6,2,1,69,-1.0,1,1,1,1,24446,11,6,28.0
6,3,2,67,-1.0,1,1,5,1,24447,3,2,29.0
6,1,1,59,-1.0,1,2,1,1,24448,7,3,59.0
3,3,1,67,100000.0,1,1,1,1,24450,3,1,39.0
6,4,1,71,20000.0,1,1,4,1,24454,7,9,31.0
3,3,1,62,80000.0,1,2,1,1,24456,7,9,36.0
7,2,1,68,-1.0,4,1,1,1,24458,6,4,39.0
4,3,1,71,40000.0,4,1,1,1,24461,6,5,33.0
6,3,1,69,150000.0,1,1,1,1,24462,1,6,53.0
6,1,1,71,-1.0,1,1,1,1,24468,2,9,41.0
10,3,2,65,-1.0,1,2,1,3,24474,6,1,19.0
3,4,2,63,-1.0,1,2,1,1,24476,10,9,38.0
3,3,1,62,-1.0,1,2,1,1,24479,10,9,63.0
7,3,1,64,-1.0,1,2,1,1,24482,12,3,27.0
9,3,2,64,-1.0,3,2,1,1,24485,5,1,25.0
6,4,2,70,30000.0,1,1,4,1,24486,8,9,28.0
8,3,1,69,-1.0,1,1,1,1,24488,6,9,49.0
6,1,1,74,-1.0,1,1,3,1,24490,7,3,18.0
6,4,1,68,-1.0,1,1,1,1,24492,8,9,28.0
4,1,1,71,100000.0,1,1,1,1,24493,3,9,31.0
2,3,1,71,-1.0,1,1,1,1,24494,11,1,23.0
3,1,1,67,-1.0,1,2,1,1,24495,2,9,49.0
10,3,1,69,-1.0,1,2,5,1,24497,4,1,22.0
2,3,1,64,-1.0,1,2,1,1,24499,12,4,21.0
8,1,1,71,30000.0,1,2,1,1,24501,12,2,20.0
9,3,2,63,20000.0,1,2,2,1,24506,4,9,25.0
6,3,1,76,-1.0,1,1,1,1,24507,12,4,34.0
3,3,1,65,-1.0,1,2,1,1,24508,1,5,30.0
7,3,1,68,-1.0,1,1,1,1,24511,5,6,33.0
3,3,1,65,50000.0,1,2,1,1,24512,1,1,35.0
6,2,1,60,-1.0,4,2,1,1,24513,3,1,28.0
2,3,1,64,70000.0,1,2,1,1,24515,12,6,41.0
7,2,1,63,20000.0,1,2,1,1,24520,2,9,21.0
3,3,1,67,-1.0,1,1,1,1,24524,12,3,25.0
2,3,2,72,-1.0,1,1,1,3,24526,12,2,25.0
2,4,1,68,-1.0,1,1,3,1,24530,8,2,22.0
7,3,2,72,-1.0,1,1,1,1,24531,3,4,22.0
4,3,1,73,-1.0,4,1,1,1,24534,10,7,40.0
4,3,1,73,-1.0,1,1,1,1,24535,5,2,38.0
6,3,1,69,-1.0,1,1,1,1,24537,8,1,26.0
2,3,1,68,-1.0,1,2,1,1,24538,5,9,27.0
4,3,1,65,-1.0,1,2,1,1,24540,11,4,29.0
10,1,1,70,-1.0,4,1,1,1,24541,1,3,65.0
6,2,1,72,50000.0,1,1,3,1,24547,5,4,35.0
2,3,1,67,-1.0,1,2,1,1,24549,7,2,28.0
4,3,1,70,-1.0,1,1,1,1,24552,2,4,30.0
4,3,1,73,-1.0,1,1,1,1,24554,11,3,38.0
4,3,2,74,-1.0,1,1,2,1,24564,6,4,25.0
3,4,1,68,60000.0,1,1,3,1,24566,11,1,32.0
6,3,1,63,-1.0,1,2,1,1,24567,7,9,24.0
1,3,2,65,20000.0,1,1,3,1,24569,5,5,22.0
6,3,2,68,-1.0,4,2,2,1,24570,12,6,23.0
2,3,1,64,50000.0,1,2,1,1,24576,8,5,47.0
4,3,1,71,-1.0,1,2,1,1,24577,7,3,49.0
4,3,1,71,-1.0,1,1,1,1,24578,12,9,44.0
3,1,2,66,-1.0,3,2,3,1,24579,11,9,31.0
7,2,1,69,-1.0,1,1,1,1,24583,1,2,27.0
4,3,1,70,-1.0,1,1,1,1,24585,8,6,30.0
7,3,1,66,60000.0,1,1,1,4,24587,9,9,42.0
6,3,2,71,100000.0,1,1,1,1,24590,12,1,40.0
6,3,1,70,-1.0,1,1,1,1,24595,3,4,30.0
9,3,1,62,-1.0,1,2,1,1,24599,5,4,26.0
4,1,2,72,-1.0,1,1,2,1,24602,12,4,49.0
3,3,1,64,-1.0,1,2,1,1,24604,1,9,39.0
3,3,1,68,70000.0,1,1,5,1,24605,10,2,29.0
4,3,1,71,-1.0,1,1,1,1,24606,2,3,52.0
3,3,1,71,-1.0,1,1,1,1,24607,8,3,59.0
3,1,1,72,30000.0,1,1,2,1,24612,7,9,27.0
3,3,1,67,70000.0,1,2,1,1,24614,8,4,24.0
4,3,1,67,50000.0,1,1,2,1,24617,10,3,21.0
4,3,1,70,-1.0,1,1,1,1,24618,4,3,22.0
2,3,1,72,-1.0,4,1,1,1,24619,4,1,24.0
6,3,2,67,20000.0,3,1,5,4,24622,10,1,23.0
6,3,1,68,-1.0,4,1,1,1,24623,12,1,21.0
4,3,1,74,100000.0,1,1,1,1,24625,5,9,32.0
2,3,2,66,20000.0,4,1,4,1,24626,12,2,26.0
6,1,1,66,-1.0,1,2,1,1,24629,11,3,28.0
4,3,1,69,-1.0,1,1,1,1,24631,4,1,32.0
10,1,1,65,20000.0,4,2,1,1,24636,12,3,20.0
3,1,1,71,-1.0,1,1,1,1,24637,4,4,48.0
6,4,2,68,-1.0,1,1,1,1,24639,9,2,45.0
6,3,2,66,20000.0,1,2,3,1,24642,2,9,24.0
1,3,1,68,-1.0,1,1,1,1,24644,2,2,27.0
8,1,1,66,-1.0,1,2,1,1,24648,4,9,27.0
10,3,1,66,60000.0,1,2,3,1,24650,4,4,37.0
3,3,1,71,-1.0,4,1,1,1,24651,4,2,32.0
6,3,1,68,-1.0,1,1,1,1,24653,4,4,43.0
6,1,1,68,-1.0,1,2,4,1,24654,4,6,61.0
4,4,1,74,100000.0,1,1,1,3,24655,2,2,48.0
9,2,1,63,-1.0,1,2,1,1,24656,3,9,22.0
6,3,1,63,-1.0,1,2,1,1,24658,6,4,28.0
9,5,1,69,-1.0,3,2,2,4,24659,11,2,32.0
6,3,1,65,-1.0,1,2,1,1,24660,11,1,30.0
6,3,1,67,-1.0,4,2,1,1,24661,3,2,28.0
6,3,1,72,-1.0,1,1,1,1,24662,11,2,33.0
3,3,2,73,-1.0,4,1,1,1,24665,1,1,46.0
9,1,1,67,-1.0,3,2,1,4,24666,6,9,36.0
8,3,1,71,-1.0,1,1,3,1,24667,9,9,28.0
7,3,1,73,-1.0,4,1,1,1,24668,11,1,23.0
7,1,1,76,20000.0,4,1,1,1,24673,12,2,43.0
3,1,1,71,-1.0,1,1,1,1,24675,10,3,26.0
9,2,1,58,-1.0,1,2,1,1,24678,2,9,36.0
3,1,1,69,-1.0,4,1,1,1,24679,1,2,36.0
6,3,2,68,-1.0,1,2,3,1,24680,3,2,26.0
9,4,1,68,-1.0,1,2,1,1,24688,3,1,48.0
7,2,1,79,20000.0,1,1,1,1,24689,6,3,22.0
6,2,1,61,-1.0,1,2,1,1,24695,9,2,37.0
6,3,2,66,-1.0,1,1,1,1,24696,6,4,23.0
2,3,1,67,-1.0,1,2,1,1,24699,2,3,22.0
3,3,1,64,100000.0,1,1,1,1,24706,12,7,26.0
1,2,2,74,-1.0,1,1,1,1,24709,9,2,27.0
3,3,1,69,-1.0,4,1,1,1,24710,10,3,38.0
4,3,1,73,-1.0,1,1,1,1,24711,1,9,28.0
4,3,1,66,-1.0,1,1,1,1,24718,7,2,25.0
3,3,1,72,-1.0,1,1,1,1,24719,1,3,29.0
3,4,2,73,80000.0,1,1,1,1,24721,6,3,28.0
3,3,1,66,-1.0,1,2,1,1,24725,3,1,27.0
3,3,1,67,80000.0,1,2,1,1,24727,6,5,52.0
6,3,1,68,-1.0,1,2,1,1,24730,3,3,36.0
4,3,1,72,-1.0,1,1,1,1,24731,9,4,36.0
6,3,2,64,-1.0,3,2,1,1,24736,1,6,23.0
3,3,2,68,-1.0,3,1,5,1,24739,7,9,30.0
6,3,1,67,-1.0,4,2,5,1,24741,6,5,30.0
2,3,1,65,-1.0,1,2,1,1,24743,5,9,43.0
4,3,1,68,-1.0,3,2,1,4,24747,8,9,30.0
9,3,1,61,-1.0,1,2,1,1,24754,5,3,28.0
2,2,1,76,20000.0,1,1,1,1,24756,4,2,22.0
3,3,1,69,-1.0,4,1,1,1,24761,11,1,39.0
10,2,2,67,20000.0,4,2,5,1,24766,1,9,24.0
7,2,1,65,-1.0,1,2,1,1,24767,5,1,23.0
4,3,1,71,-1.0,1,1,1,1,24768,4,1,35.0
6,3,1,64,40000.0,1,2,1,1,24770,8,1,36.0
3,3,1,70,-1.0,4,1,1,1,24771,3,1,35.0
4,3,1,74,80000.0,1,1,1,1,24773,5,9,46.0
3,3,1,64,-1.0,1,2,1,1,24775,2,6,32.0
2,3,1,62,-1.0,1,2,1,1,24777,7,2,28.0
3,3,1,66,-1.0,1,2,1,1,24778,2,4,39.0
3,3,1,69,-1.0,4,2,1,1,24779,10,2,26.0
3,1,1,67,-1.0,1,1,1,1,24782,10,2,52.0
3,3,2,65,-1.0,1,2,1,1,24784,8,9,27.0
3,3,2,66,-1.0,3,2,1,1,24788,9,1,36.0
3,3,1,66,-1.0,4,1,1,1,24798,9,8,21.0
1,3,1,69,-1.0,4,1,1,1,24801,9,4,19.0
3,3,1,74,1000000.0,1,1,1,1,24802,9,1,21.0
6,2,1,63,-1.0,1,2,1,1,24804,7,5,52.0
6,1,1,71,-1.0,4,1,2,1,24805,8,9,33.0
4,4,2,68,-1.0,1,1,2,1,24806,7,2,33.0
9,3,1,64,-1.0,1,2,1,1,24810,12,9,32.0
2,2,1,63,-1.0,3,2,1,1,24812,4,9,27.0
4,1,1,74,-1.0,1,1,1,1,24813,3,4,40.0
7,4,1,64,40000.0,1,2,1,1,24816,3,9,31.0
10,3,1,69,-1.0,1,2,1,1,24817,12,3,36.0
6,2,1,62,-1.0,1,2,1,1,24818,12,3,35.0
4,2,1,68,-1.0,1,2,1,1,24819,2,9,35.0
6,4,1,63,-1.0,1,2,1,1,24826,10,9,37.0
6,2,1,66,-1.0,1,2,1,1,24828,2,6,56.0
4,3,1,70,-1.0,1,2,1,1,24830,2,3,25.0
3,3,1,62,-1.0,1,2,1,1,24833,1,6,64.0
3,3,1,64,-1.0,3,2,5,1,24835,4,3,24.0
6,3,2,66,-1.0,1,2,3,1,24839,9,3,35.0
12,2,2,70,-1.0,3,2,1,1,24843,8,9,33.0
3,1,1,73,70000.0,3,1,1,1,24845,3,1,28.0
6,2,1,73,-1.0,1,1,1,1,24846,12,3,31.0
4,3,1,80,-1.0,1,1,1,1,24847,6,2,31.0
3,3,1,77,-1.0,1,1,1,1,24850,8,1,47.0
4,1,1,78,-1.0,1,1,1,1,24852,4,9,51.0
7,3,1,76,50000.0,1,1,1,1,24854,7,2,32.0
3,3,1,70,-1.0,1,2,1,1,24855,5,3,30.0
6,3,1,77,-1.0,4,1,1,1,24856,4,1,28.0
4,2,2,76,-1.0,1,1,1,1,24860,12,1,47.0
6,2,1,78,-1.0,1,1,1,1,24861,11,1,33.0
3,2,1,76,70000.0,1,1,1,1,24863,10,9,50.0
10,3,2,80,-1.0,1,1,1,1,24865,3,1,28.0
6,3,1,82,100000.0,1,1,1,1,24866,2,9,38.0
4,3,1,76,70000.0,1,1,1,1,24871,4,9,48.0
7,3,1,76,-1.0,1,1,1,1,24872,1,3,27.0
4,3,1,74,100000.0,1,1,1,1,24873,5,3,45.0
6,3,1,78,100000.0,1,1,1,1,24874,11,4,55.0
3,3,1,75,-1.0,4,1,1,1,24877,6,1,22.0
6,3,1,67,-1.0,1,2,1,1,24878,11,3,60.0
3,3,1,77,100000.0,4,1,1,1,24879,4,3,55.0
4,3,1,76,100000.0,1,1,1,1,24880,2,1,50.0
6,3,1,75,-1.0,1,1,5,1,24882,4,2,35.0
4,3,1,70,-1.0,1,1,1,1,24883,4,4,48.0
2,3,1,78,80000.0,1,1,1,1,24885,12,4,51.0
2,3,1,76,-1.0,1,1,1,1,24886,2,6,36.0
4,5,1,71,-1.0,1,2,1,1,24887,4,3,37.0
6,2,1,75,-1.0,1,1,1,1,24888,8,9,57.0
1,3,2,72,-1.0,1,1,1,1,24889,9,2,25.0
4,3,1,72,-1.0,1,1,1,3,24893,2,9,44.0
9,3,1,71,-1.0,1,2,5,1,24894,4,3,26.0
8,3,1,73,-1.0,1,1,1,1,24895,11,4,45.0
6,3,2,77,-1.0,1,1,1,2,24896,6,2,49.0
9,3,1,66,100000.0,1,2,1,1,24901,4,4,48.0
7,1,1,64,20000.0,1,2,1,1,24904,5,9,36.0
4,3,1,66,40000.0,1,2,1,1,24906,11,4,44.0
6,3,1,69,-1.0,1,2,3,1,24913,9,6,38.0
6,3,1,70,-1.0,1,1,1,1,24916,1,6,24.0
3,3,1,69,-1.0,1,1,5,1,24917,7,2,24.0
6,3,1,68,-1.0,4,1,1,1,24918,7,5,42.0
6,3,1,67,-1.0,4,2,1,1,24924,5,5,44.0
6,3,1,70,-1.0,1,1,1,1,24926,8,2,28.0
2,4,2,69,20000.0,4,1,1,1,24928,6,2,24.0
6,2,1,62,-1.0,1,2,1,1,24930,3,9,28.0
6,4,1,72,30000.0,1,1,1,1,24938,8,9,25.0
4,3,1,72,100000.0,1,1,1,1,24939,6,1,45.0
6,3,1,69,-1.0,1,2,1,1,24942,10,3,31.0
2,3,1,66,-1.0,1,1,1,1,24943,11,1,55.0
6,3,1,73,-1.0,1,1,1,1,24948,3,9,48.0
4,3,1,65,-1.0,1,2,1,1,24957,9,9,50.0
9,3,1,60,-1.0,1,2,1,1,24958,12,1,45.0
3,3,1,58,-1.0,4,2,3,1,24959,5,5,28.0
1,3,1,70,-1.0,1,2,5,1,24960,7,4,21.0
4,3,1,69,-1.0,1,1,1,1,24965,8,4,27.0
3,4,1,75,-1.0,1,1,3,1,24967,3,1,30.0
2,3,1,68,-1.0,1,1,1,1,24970,11,4,42.0
6,2,1,66,20000.0,1,1,1,4,24972,11,6,32.0
7,2,1,73,20000.0,1,1,1,1,24975,3,9,23.0
7,3,1,71,60000.0,1,1,1,1,24976,3,2,37.0
4,3,1,68,20000.0,4,1,1,1,24981,2,9,33.0
4,3,2,75,40000.0,1,1,2,1,24984,6,9,39.0
3,3,2,69,-1.0,1,1,1,1,24986,4,2,30.0
2,1,1,74,-1.0,1,1,1,1,24991,4,2,26.0
3,3,2,72,-1.0,4,1,1,1,24992,8,9,50.0
3,3,1,68,-1.0,1,1,1,1,24993,2,2,26.0
6,3,1,67,20000.0,1,2,1,1,24995,1,4,29.0
4,4,1,72,-1.0,1,1,5,1,24998,7,1,27.0
4,3,1,71,-1.0,1,1,1,1,25000,8,2,26.0
3,3,2,72,-1.0,1,1,1,1,25004,2,4,32.0
2,4,1,67,-1.0,1,1,3,1,25006,4,1,20.0
6,2,1,64,40000.0,1,1,1,1,25016,7,4,56.0
4,3,1,73,-1.0,1,1,1,1,25027,3,1,23.0
3,3,1,73,-1.0,1,1,1,1,25031,1,6,41.0
3,3,1,66,-1.0,4,1,1,1,25032,4,3,28.0
4,3,1,70,-1.0,1,1,1,1,25033,2,6,32.0
3,3,2,69,-1.0,3,2,1,1,25039,10,1,48.0
3,4,2,67,20000.0,3,2,2,1,25041,12,9,29.0
6,1,1,71,-1.0,4,1,1,1,25042,9,1,26.0
4,3,2,65,-1.0,1,2,1,1,25044,12,6,37.0
6,3,1,65,-1.0,1,1,1,1,25045,7,6,26.0
4,2,1,70,100000.0,1,1,1,3,25050,12,2,32.0
9,3,2,68,-1.0,1,2,3,1,25053,8,9,25.0
6,3,1,71,80000.0,1,1,1,1,25055,10,2,40.0
3,3,2,72,-1.0,1,1,1,1,25056,12,9,27.0
1,3,2,72,-1.0,1,1,4,1,25060,5,2,23.0
6,3,1,72,50000.0,1,1,4,1,25061,7,1,31.0
5,3,1,71,-1.0,1,1,1,1,25062,7,1,36.0
9,2,1,64,-1.0,3,2,1,1,25063,2,6,29.0
6,3,1,68,-1.0,1,2,1,1,25064,2,1,25.0
5,3,2,70,-1.0,3,1,1,3,25066,7,5,36.0
6,3,2,69,50000.0,1,1,3,1,25067,11,9,34.0
4,3,1,70,-1.0,4,1,1,3,25068,12,2,29.0
2,3,3,70,-1.0,1,1,1,3,25074,2,2,40.0
7,3,1,71,-1.0,1,1,1,1,25075,9,1,25.0
7,3,2,75,-1.0,1,1,3,1,25076,7,9,22.0
3,3,1,64,-1.0,1,2,1,1,25077,12,6,66.0
3,3,1,65,-1.0,1,2,1,1,25078,9,4,54.0
2,3,1,72,-1.0,1,1,1,1,25081,6,1,23.0
8,2,1,75,-1.0,4,1,1,1,25083,8,9,39.0
9,3,1,63,50000.0,1,2,5,1,25085,3,4,40.0
6,2,1,68,-1.0,1,2,1,4,25086,9,9,21.0
3,3,1,70,50000.0,4,1,1,1,25087,12,1,28.0
6,2,1,70,-1.0,1,1,1,1,25089,1,9,38.0
4,3,1,58,-1.0,1,2,1,1,25090,11,6,27.0
2,3,2,70,-1.0,1,1,2,1,25096,9,9,28.0
2,3,1,63,-1.0,1,2,1,1,25097,5,6,54.0
6,3,2,69,20000.0,3,1,1,1,25100,10,1,27.0
1,1,1,72,-1.0,4,1,1,3,25103,5,3,21.0
3,3,1,63,-1.0,1,2,1,1,25109,1,5,56.0
2,3,2,71,-1.0,1,1,1,1,25111,8,1,25.0
6,2,1,64,-1.0,1,2,1,1,25117,9,5,26.0
1,2,1,65,60000.0,1,2,1,3,25119,11,3,29.0
6,3,1,68,-1.0,1,2,1,1,25126,4,4,25.0
2,3,1,62,-1.0,1,2,1,1,25128,9,5,27.0
6,3,1,65,-1.0,1,1,3,1,25130,3,4,24.0
3,3,1,69,-1.0,1,1,1,1,25141,9,3,47.0
4,5,1,69,150000.0,1,1,1,1,25144,10,4,39.0
3,1,1,69,100000.0,1,1,3,1,25145,8,3,60.0
3,3,1,71,-1.0,1,1,1,1,25146,12,2,39.0
6,4,1,67,-1.0,4,1,4,1,25148,7,2,27.0
6,3,1,72,-1.0,1,1,1,1,25149,1,4,25.0
3,3,1,69,-1.0,1,2,1,1,25150,10,1,35.0
4,3,1,68,-1.0,1,1,1,1,25154,5,2,25.0
4,3,1,65,-1.0,1,2,1,1,25155,3,9,33.0
3,3,2,68,-1.0,1,1,1,1,25156,3,1,27.0
4,2,1,72,100000.0,1,1,1,1,25159,1,1,44.0
3,3,1,72,-1.0,1,1,1,1,25161,11,2,26.0
3,2,1,72,-1.0,1,1,1,1,25162,8,4,33.0
4,2,1,68,-1.0,1,1,1,1,25164,1,9,27.0
6,2,1,69,-1.0,4,1,1,1,25166,10,1,19.0
9,3,2,62,-1.0,3,2,1,4,25168,11,2,31.0
7,3,1,72,-1.0,1,2,1,4,25172,8,1,31.0
4,2,1,65,-1.0,1,2,1,1,25176,7,3,42.0
6,3,1,70,-1.0,1,2,1,1,25177,12,1,62.0
6,3,1,65,-1.0,1,2,1,1,25179,4,4,32.0
4,3,1,72,-1.0,1,1,1,1,25181,8,1,30.0
3,3,1,65,-1.0,1,2,1,1,25183,9,6,24.0
3,3,1,69,-1.0,4,1,1,4,25185,5,1,44.0
6,3,1,61,-1.0,1,2,1,4,25189,12,1,30.0
6,3,1,71,-1.0,1,1,1,1,25190,2,9,30.0
2,2,1,74,70000.0,1,1,1,4,25191,7,1,23.0
3,2,1,75,20000.0,1,1,1,3,25194,2,9,26.0
4,3,1,70,100000.0,1,1,1,1,25196,5,9,50.0
4,3,2,72,-1.0,1,1,1,1,25199,10,4,26.0
3,3,1,65,100000.0,1,1,1,1,25201,3,3,55.0
7,3,1,70,20000.0,1,1,1,1,25205,4,3,38.0
6,2,1,62,-1.0,3,2,3,1,25209,6,3,32.0
4,3,1,60,-1.0,1,2,1,1,25210,1,3,38.0
3,2,2,70,-1.0,1,1,3,1,25211,10,6,29.0
9,3,1,67,-1.0,1,2,1,1,25212,3,3,29.0
6,4,2,67,20000.0,3,2,2,1,25216,1,9,39.0
3,3,1,67,-1.0,1,1,1,1,25217,12,3,27.0
3,3,1,69,-1.0,1,2,1,1,25218,1,9,57.0
2,3,1,61,-1.0,1,2,1,1,25219,7,6,59.0
2,1,1,69,-1.0,1,2,1,1,25220,12,9,35.0
9,3,2,61,30000.0,1,2,1,1,25224,10,9,31.0
3,3,1,58,-1.0,3,2,1,1,25225,7,9,21.0
1,1,2,74,-1.0,4,1,1,1,25227,2,9,53.0
6,3,1,71,70000.0,1,1,1,1,25228,1,3,37.0
3,1,1,67,100000.0,1,2,1,1,25231,7,2,36.0
6,1,1,64,20000.0,1,1,1,1,25235,12,2,27.0
3,3,1,72,-1.0,1,2,1,1,25240,9,1,41.0
3,3,1,62,-1.0,1,2,1,1,25241,6,6,44.0
6,3,1,64,-1.0,1,2,1,1,25244,12,3,26.0
3,4,2,64,-1.0,1,2,5,1,25245,9,1,26.0
1,3,2,64,-1.0,1,2,1,1,25246,7,1,34.0
8,1,1,59,-1.0,1,2,1,1,25248,2,4,19.0
3,3,1,64,-1.0,1,2,1,1,25253,6,7,34.0
6,3,1,64,-1.0,1,2,1,1,25254,5,9,42.0
9,3,1,64,-1.0,1,2,1,1,25255,6,3,24.0
10,3,1,63,30000.0,1,2,1,1,25256,7,3,26.0
6,1,1,70,20000.0,3,1,1,2,25258,7,8,21.0
6,3,1,64,-1.0,1,2,1,1,25262,2,4,33.0
7,3,1,67,40000.0,1,2,1,1,25268,10,3,58.0
6,3,1,66,-1.0,1,2,1,1,25269,7,7,37.0
6,2,1,73,-1.0,1,1,1,1,25270,5,3,69.0
7,2,1,65,-1.0,1,2,1,1,25272,7,3,61.0
6,3,1,63,-1.0,1,2,1,1,25276,12,6,48.0
9,2,1,64,80000.0,1,2,1,1,25288,5,4,55.0
8,4,1,66,20000.0,1,2,1,1,25289,9,9,36.0
6,3,1,64,60000.0,1,2,1,1,25290,3,9,38.0
6,3,1,71,-1.0,1,1,1,4,25295,1,6,28.0
6,3,1,64,-1.0,1,2,1,1,25297,8,6,56.0
6,4,1,61,-1.0,1,2,1,1,25298,11,4,36.0
4,3,1,67,-1.0,1,2,1,1,25306,1,1,37.0
9,3,1,71,-1.0,1,2,3,1,25313,2,4,37.0
4,1,1,66,-1.0,1,2,1,1,25316,6,3,54.0
7,3,1,71,-1.0,1,1,1,1,25317,7,6,58.0
7,3,1,70,-1.0,1,2,3,1,25320,10,1,32.0
6,2,1,60,-1.0,1,2,1,1,25323,11,9,42.0
2,2,1,68,70000.0,1,1,1,1,25324,6,9,38.0
9,2,1,63,-1.0,1,2,4,2,25327,12,3,25.0
10,4,2,68,50000.0,1,2,3,1,25328,1,9,42.0
6,3,1,62,70000.0,1,2,1,1,25329,1,9,28.0
6,3,1,64,-1.0,1,2,1,1,25331,8,9,36.0
4,5,1,70,-1.0,1,1,2,1,25333,4,4,22.0
2,1,1,65,-1.0,1,2,1,1,25334,1,9,56.0
9,3,1,64,-1.0,1,2,1,1,25336,8,3,33.0
9,3,1,66,-1.0,1,2,2,1,25337,9,1,46.0
3,3,1,64,-1.0,1,2,1,1,25342,9,3,29.0
6,2,1,65,-1.0,1,2,1,1,25343,11,3,27.0
4,3,1,69,-1.0,1,1,1,1,25347,9,4,59.0
4,3,2,69,-1.0,1,1,1,1,25349,9,1,26.0
3,3,1,68,-1.0,1,2,1,1,25352,2,9,35.0
3,3,1,64,-1.0,1,2,1,1,25355,5,3,34.0
6,2,1,63,-1.0,1,2,1,1,25358,11,3,26.0
4,3,1,70,40000.0,1,1,3,1,25362,6,4,37.0
1,3,2,68,50000.0,1,1,1,1,25363,9,2,20.0
1,3,1,60,-1.0,1,2,1,1,25365,5,1,29.0
3,3,2,68,-1.0,1,2,1,1,25366,6,9,35.0
9,3,1,61,20000.0,1,2,1,1,25367,8,3,33.0
9,3,1,68,-1.0,1,2,1,1,25368,10,9,42.0
3,5,2,73,-1.0,1,1,3,3,25370,9,2,32.0
4,3,1,67,250000.0,1,1,1,1,25372,5,4,42.0
4,3,1,66,-1.0,1,2,1,3,25374,3,5,28.0
4,1,1,59,70000.0,1,2,1,1,25376,4,9,56.0
9,3,2,67,1000000.0,3,1,1,1,25378,4,1,23.0
6,1,1,66,20000.0,1,1,3,1,25388,9,3,20.0
6,3,1,65,-1.0,1,1,1,1,25389,9,9,28.0
7,3,2,74,-1.0,1,1,1,1,25392,3,9,28.0
3,3,1,64,-1.0,1,2,1,1,25398,9,1,35.0
9,2,1,63,30000.0,1,2,1,1,25399,10,5,31.0
4,4,2,71,-1.0,1,1,1,1,25404,8,2,37.0
3,3,1,66,-1.0,1,1,1,1,25406,4,1,23.0
7,4,1,73,-1.0,4,1,4,1,25407,11,3,30.0
6,4,1,66,-1.0,1,2,1,1,25408,8,2,31.0
3,1,1,70,-1.0,1,1,1,1,25410,11,1,31.0
3,3,1,67,-1.0,1,2,1,1,25411,3,6,47.0
2,3,1,74,-1.0,4,1,1,1,25412,3,1,27.0
3,3,1,62,-1.0,1,2,1,1,25413,3,6,31.0
4,2,1,64,-1.0,1,2,1,1,25414,9,4,56.0
6,3,1,72,30000.0,3,1,1,4,25417,9,5,33.0
6,2,2,62,-1.0,1,2,1,3,25418,8,9,51.0
3,3,1,64,-1.0,1,2,1,1,25420,11,1,34.0
3,3,1,71,150000.0,1,2,1,1,25421,9,9,41.0
